,animal_project_code,scientific_name,acoustic_tag_id,capture_date_time,capture_location,capture_latitude,capture_longitude,capture_method,release_date_time,release_location,release_latitude,release_longitude,length1_type,length1,length1_unit,length2_type,length2,length2_unit,length3_type,length3,length3_unit,length4_type,length4,length4_unit,weight,weight_unit,age,age_unit,sex,life_stage,treatment_type
758,2015_phd_verhelst_eel,Anguilla anguilla,A69-1602-30351,10/10/2017 12:39,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,10/10/2017 13:45,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,76.5,cm,horizontal eye diameter,8.63,mm,vertical eye diameter,7.82,mm,pectoral fin length,40.02,mm,906.9,g,112.227,durif index,female,FIII,NA
759,2015_phd_verhelst_eel,Anguilla anguilla,A69-1602-30352,10/10/2017 13:07,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,10/10/2017 13:45,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,75,cm,horizontal eye diameter,11.18,mm,vertical eye diameter,10.39,mm,pectoral fin length,41.55,mm,885.4,g,143.4,durif index,female,FV,NA
760,2015_phd_verhelst_eel,Anguilla anguilla,A69-1602-30356,12/10/2017 11:27,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,12/10/2017 12:45,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,84,cm,horizontal eye diameter,10.54,mm,vertical eye diameter,9.43,mm,pectoral fin length,43.35,mm,1288.1,g,111.897,durif index,female,FIV,NA
761,2015_phd_verhelst_eel,Anguilla anguilla,A69-1602-30355,22/11/2017 12:00,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,22/11/2017 13:30,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,71.8,cm,horizontal eye diameter,8.89,mm,vertical eye diameter,9.7,mm,pectoral fin length,31.64,mm,750,g,118.833,durif index,female,FIII,NA
762,2015_phd_verhelst_eel,Anguilla anguilla,A69-1602-30362,23/11/2017 11:30,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,23/11/2017 12:00,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,68.8,cm,horizontal eye diameter,8.55,mm,vertical eye diameter,7.97,mm,pectoral fin length,28.29,mm,665,g,107.842,durif index,female,FIII,NA
763,2015_phd_verhelst_eel,Anguilla anguilla,A69-1601-64879,21/08/2018 12:00,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,21/08/2018 15:00,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,76.6,cm,horizontal eye diameter,10.08,mm,vertical eye diameter,8.98,mm,pectoral fin length,40.14,mm,966.2,g,119.42771,durif index,female,FIV,NA
764,2015_phd_verhelst_eel,Anguilla anguilla,A69-1601-64880,21/08/2018 12:00,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,21/08/2018 15:00,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,75.9,cm,horizontal eye diameter,9.21,mm,vertical eye diameter,8.17,mm,pectoral fin length,40.45,mm,842.1,g,123.51972,durif index,female,FIII,NA
765,2015_phd_verhelst_eel,Anguilla anguilla,A69-1601-64881,21/08/2018 12:00,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,21/08/2018 15:00,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,71.9,cm,horizontal eye diameter,8.93,mm,vertical eye diameter,8.58,mm,pectoral fin length,40.45,mm,966.2,g,108.018185,durif index,female,FIV,NA
766,2015_phd_verhelst_eel,Anguilla anguilla,A69-1601-64882,21/08/2018 12:00,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,21/08/2018 15:00,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,66.7,cm,horizontal eye diameter,7.47,mm,vertical eye diameter,7.4,mm,pectoral fin length,32.4,mm,610.6,g,106.21458,durif index,female,FIII,NA
767,2015_phd_verhelst_eel,Anguilla anguilla,A69-1601-64883,21/08/2018 12:00,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,21/08/2018 15:00,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,79,cm,horizontal eye diameter,11.52,mm,vertical eye diameter,10.62,mm,pectoral fin length,42.41,mm,961.7,g,147.83269,durif index,female,FV,NA
768,2015_phd_verhelst_eel,Anguilla anguilla,A69-1602-30353,21/08/2018 12:00,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,21/08/2018 15:00,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,66.7,cm,horizontal eye diameter,7.63,mm,vertical eye diameter,7.38,mm,pectoral fin length,35.53,mm,594.7,g,112.5711,durif index,female,FIII,NA
769,2015_phd_verhelst_eel,Anguilla anguilla,A69-1602-30357,16/10/2018 12:22,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,16/10/2018 13:00,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,76.5,cm,horizontal eye diameter,10.08,mm,vertical eye diameter,8.46,mm,pectoral fin length,40.1,mm,915.7,g,121.32498,durif index,female,FV,NA
770,2015_phd_verhelst_eel,Anguilla anguilla,A69-1602-30358,16/10/2018 12:34,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,16/10/2018 13:00,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,70,cm,horizontal eye diameter,8.65,mm,vertical eye diameter,7.15,mm,pectoral fin length,35.22,mm,714.3,g,109.85314,durif index,female,FIII,NA
771,2015_phd_verhelst_eel,Anguilla anguilla,A69-1601-26506,17/10/2018 12:03,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,17/10/2018 12:30,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,71,cm,horizontal eye diameter,9.25,mm,vertical eye diameter,8.86,mm,pectoral fin length,35.9,mm,724,g,123.74962,durif index,female,FV,NA
772,2015_phd_verhelst_eel,Anguilla anguilla,A69-1602-30354,17/10/2018 11:30,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,17/10/2018 12:30,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,76.2,cm,horizontal eye diameter,8.24,mm,vertical eye diameter,8.19,mm,pectoral fin length,35.32,mm,942.4,g,101.23166,durif index,female,FIII,NA
773,2015_phd_verhelst_eel,Anguilla anguilla,A69-1602-30359,17/10/2018 11:49,"Zeeschelde (ringvaart, Merelbeke)",51.006946,3.75252,double fyke nets,17/10/2018 12:30,"Zeeschelde (ring canal, Merelbeke)",51.006681,3.77807,total length,70.2,cm,horizontal eye diameter,8.55,mm,vertical eye diameter,7.97,mm,pectoral fin length,32.55,mm,635.08,g,120.59702,durif index,female,FIII,NA
774,2017_Fremur,Anguilla anguilla,S256-17,24/09/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,26/09/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,794,mm,horizontal eye diameter,11,mm,vertical eye diameter,10,mm,pectoral fin length,45,mm,788,g,NA,NA,female,silver,NA
775,2017_Fremur,Anguilla anguilla,S256-18,27/09/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,29/09/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,644,mm,horizontal eye diameter,9,mm,vertical eye diameter,8,mm,pectoral fin length,33,mm,383,g,NA,NA,female,silver,NA
776,2017_Fremur,Anguilla anguilla,S256-19,18/10/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,20/10/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,629,mm,horizontal eye diameter,10,mm,vertical eye diameter,8.5,mm,pectoral fin length,30,mm,360,g,NA,NA,female,silver,NA
777,2017_Fremur,Anguilla anguilla,S256-20,11/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,13/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,530,mm,horizontal eye diameter,7.8,mm,vertical eye diameter,7.7,mm,pectoral fin length,26.7,mm,228,g,NA,NA,female,silver,NA
778,2017_Fremur,Anguilla anguilla,S256-21,22/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,24/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,640,mm,horizontal eye diameter,8.4,mm,vertical eye diameter,8.4,mm,pectoral fin length,32,mm,506,g,NA,NA,female,silver,NA
779,2017_Fremur,Anguilla anguilla,S256-22,26/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,28/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,520,mm,horizontal eye diameter,7.6,mm,vertical eye diameter,7.4,mm,pectoral fin length,28.7,mm,261,g,NA,NA,female,silver,NA
780,2017_Fremur,Anguilla anguilla,S256-23,26/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,28/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,660,mm,horizontal eye diameter,8.4,mm,vertical eye diameter,8.4,mm,pectoral fin length,39.3,mm,597,g,NA,NA,female,silver,NA
781,2017_Fremur,Anguilla anguilla,S256-24,26/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,28/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,537,mm,horizontal eye diameter,6.5,mm,vertical eye diameter,6.5,mm,pectoral fin length,29.5,mm,304,g,NA,NA,female,silver,NA
782,2017_Fremur,Anguilla anguilla,S256-25,26/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,28/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,561,mm,horizontal eye diameter,8.1,mm,vertical eye diameter,8,mm,pectoral fin length,31.6,mm,320,g,NA,NA,female,silver,NA
783,2017_Fremur,Anguilla anguilla,S256-26,30/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,1/12/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,605,mm,horizontal eye diameter,9.2,mm,vertical eye diameter,9,mm,pectoral fin length,35.7,mm,466,g,NA,NA,female,silver,NA
784,2017_Fremur,Anguilla anguilla,S256-27,30/11/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,1/12/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,776,mm,horizontal eye diameter,9.2,mm,vertical eye diameter,9.3,mm,pectoral fin length,36,mm,689,g,NA,NA,female,silver,NA
785,2017_Fremur,Anguilla anguilla,S256-28,6/12/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,8/12/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,853,mm,horizontal eye diameter,13,mm,vertical eye diameter,10.4,mm,pectoral fin length,46,mm,1247,g,NA,NA,female,silver,NA
786,2017_Fremur,Anguilla anguilla,S256-29,13/12/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,15/12/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,974,mm,horizontal eye diameter,9,mm,vertical eye diameter,8,mm,pectoral fin length,50,mm,1515,g,NA,NA,female,silver,NA
787,2017_Fremur,Anguilla anguilla,S256-30,16/12/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,18/12/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,680,mm,horizontal eye diameter,9.6,mm,vertical eye diameter,9.5,mm,pectoral fin length,42,mm,621,g,NA,NA,female,silver,NA
788,2017_Fremur,Anguilla anguilla,S256-31,19/12/2017 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,21/12/2017 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,635,mm,horizontal eye diameter,9.9,mm,vertical eye diameter,9.8,mm,pectoral fin length,34.2,mm,441,g,NA,NA,female,silver,NA
789,2017_Fremur,Anguilla anguilla,S256-63,3/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,5/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,529,NA,NA,NA,mm,NA,NA,NA,NA,NA,NA,320,g,NA,NA,female,silver,NA
790,2017_Fremur,Anguilla anguilla,S256-32,7/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,9/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,572,mm,horizontal eye diameter,9.2,mm,vertical eye diameter,9.2,mm,pectoral fin length,34.5,mm,338,g,NA,NA,female,silver,NA
791,2017_Fremur,Anguilla anguilla,S256-53,7/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,9/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,588,mm,horizontal eye diameter,9,mm,vertical eye diameter,9,mm,pectoral fin length,35.8,mm,366,g,NA,NA,female,silver,NA
792,2017_Fremur,Anguilla anguilla,S256-55,7/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,9/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,598,mm,horizontal eye diameter,8.8,mm,vertical eye diameter,8.8,mm,pectoral fin length,35.5,mm,352,g,NA,NA,female,silver,NA
793,2017_Fremur,Anguilla anguilla,S256-57,7/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,9/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,572,mm,horizontal eye diameter,8.6,mm,vertical eye diameter,8.6,mm,pectoral fin length,32.8,mm,307,g,NA,NA,female,silver,NA
794,2017_Fremur,Anguilla anguilla,S256-59,7/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,9/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,594,mm,horizontal eye diameter,9.5,mm,vertical eye diameter,9.5,mm,pectoral fin length,33.4,mm,384,g,NA,NA,female,silver,NA
795,2017_Fremur,Anguilla anguilla,S256-61,7/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,NA,NA,fyke nets,9/01/2018 0:00,ca. 3 km upstream Bois-Jolis dam,48.5661,-2.0806,total length,641,mm,horizontal eye diameter,9.4,mm,vertical eye diameter,8.9,mm,pectoral fin length,35.3,mm,436,g,NA,NA,female,silver,NA
796,2019_Grotenete,Anguilla anguilla,A69-1601-26502,2/10/2019 8:00,Downstream weir Maelesbroek,51.149272,5.011614,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,658,mm,vertical eye diameter,9.8,mm,horizontal eye diameter,10.24,mm,pectoral fin length,34.42,mm,571,g,NA,NA,female,FV,NA
797,2019_Grotenete,Anguilla anguilla,A69-1601-26503,2/10/2019 8:00,Downstream weir Maelesbroek,51.149272,5.011614,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,655,mm,vertical eye diameter,8.44,mm,horizontal eye diameter,9.82,mm,pectoral fin length,35.94,mm,513,g,NA,NA,female,FV,NA
798,2019_Grotenete,Anguilla anguilla,A69-1601-26504,2/10/2019 8:00,Downstream weir Maelesbroek,51.149272,5.011614,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,686,mm,vertical eye diameter,9.22,mm,horizontal eye diameter,9.68,mm,pectoral fin length,34.4,mm,565,g,NA,NA,female,FV,NA
799,2019_Grotenete,Anguilla anguilla,A69-1601-26505,2/10/2019 8:00,Downstream weir Maelesbroek,51.149272,5.011614,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,770,mm,vertical eye diameter,7.28,mm,horizontal eye diameter,7.76,mm,pectoral fin length,32.56,mm,825,g,NA,NA,female,FIII,NA
800,2019_Grotenete,Anguilla anguilla,A69-9006-3964,2/10/2019 8:00,Downstream weir Maelesbroek,51.149272,5.011614,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,727,mm,vertical eye diameter,9.3,mm,horizontal eye diameter,10.5,mm,pectoral fin length,30.78,mm,722,g,NA,NA,female,FIII,NA
801,2019_Grotenete,Anguilla anguilla,A69-9006-3966,2/10/2019 8:00,Downstream weir Maelesbroek,51.149272,5.011614,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,798,mm,vertical eye diameter,9.14,mm,horizontal eye diameter,11.28,mm,pectoral fin length,37.28,mm,855,g,NA,NA,female,FV,NA
802,2019_Grotenete,Anguilla anguilla,A69-9006-3968,2/10/2019 8:00,Downstream weir Maelesbroek,51.149272,5.011614,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,716,mm,vertical eye diameter,9.2,mm,horizontal eye diameter,9.62,mm,pectoral fin length,31.72,mm,685,g,NA,NA,female,FIII,NA
803,2019_Grotenete,Anguilla anguilla,A69-9006-3970,2/10/2019 8:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,773,mm,vertical eye diameter,10,mm,horizontal eye diameter,10.84,mm,pectoral fin length,32.18,mm,949,g,NA,NA,female,FIV,NA
804,2019_Grotenete,Anguilla anguilla,A69-9006-3972,2/10/2019 8:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,669,mm,vertical eye diameter,8.94,mm,horizontal eye diameter,9.8,mm,pectoral fin length,31.68,mm,631,g,NA,NA,female,FV,NA
805,2019_Grotenete,Anguilla anguilla,A69-9006-3974,2/10/2019 8:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,779,mm,vertical eye diameter,9.38,mm,horizontal eye diameter,10.1,mm,pectoral fin length,40.18,mm,872,g,NA,NA,female,FV,NA
806,2019_Grotenete,Anguilla anguilla,A69-1602-11944,2/10/2019 8:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,555,mm,vertical eye diameter,7.76,mm,horizontal eye diameter,8.46,mm,pectoral fin length,29.24,mm,362,g,NA,NA,female,FV,NA
807,2019_Grotenete,Anguilla anguilla,A69-1602-11945,2/10/2019 8:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,423,mm,vertical eye diameter,6.52,mm,horizontal eye diameter,6.54,mm,pectoral fin length,20.72,mm,141,g,NA,NA,male,MII,NA
808,2019_Grotenete,Anguilla anguilla,A69-1602-11946,2/10/2019 8:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,578,mm,vertical eye diameter,7.58,mm,horizontal eye diameter,8.5,mm,pectoral fin length,29.3,mm,335,g,NA,NA,female,FV,NA
809,2019_Grotenete,Anguilla anguilla,A69-1602-11947,2/10/2019 8:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,554,mm,vertical eye diameter,7.52,mm,horizontal eye diameter,7.88,mm,pectoral fin length,22.1,mm,317,g,NA,NA,female,FIII,NA
810,2019_Grotenete,Anguilla anguilla,A69-1602-11948,2/10/2019 8:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,559,mm,vertical eye diameter,6.76,mm,horizontal eye diameter,7.66,mm,pectoral fin length,22.72,mm,317,g,NA,NA,female,FIII,NA
811,2019_Grotenete,Anguilla anguilla,A69-1602-11949,2/10/2019 8:00,Downstream fish ladder Meerhout,51.136875,5.081571,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,628,mm,vertical eye diameter,6.7,mm,horizontal eye diameter,7.72,mm,pectoral fin length,27.16,mm,388,g,NA,NA,female,FIII,NA
812,2019_Grotenete,Anguilla anguilla,A69-1602-11950,2/10/2019 8:00,Downstream fish ladder Meerhout,51.136875,5.081571,Fyke net,2/10/2019 13:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,544,mm,vertical eye diameter,8.2,mm,horizontal eye diameter,9.5,mm,pectoral fin length,29.32,mm,283,g,NA,NA,female,FV,NA
813,2019_Grotenete,Anguilla anguilla,A69-9006-3976,3/10/2019 8:00,Downstream weir Maelesbroek,51.149272,5.011614,Fyke net,3/10/2019 12:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,778,mm,vertical eye diameter,10.67,mm,horizontal eye diameter,11.55,mm,pectoral fin length,44,mm,834,g,NA,NA,female,FV,NA
814,2019_Grotenete,Anguilla anguilla,A69-9006-3978,3/10/2019 8:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,3/10/2019 12:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,679,mm,vertical eye diameter,9.13,mm,horizontal eye diameter,9.26,mm,pectoral fin length,36.61,mm,730,g,NA,NA,female,FV,NA
815,2019_Grotenete,Anguilla anguilla,A69-1602-11943,3/10/2019 8:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,3/10/2019 12:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,629,mm,vertical eye diameter,8.7,mm,horizontal eye diameter,8.73,mm,pectoral fin length,28.92,mm,407,g,NA,NA,female,FV,NA
816,2019_Grotenete,Anguilla anguilla,A69-1602-11942,8/10/2019 8:00,Downstream weir Maelesbroek,51.149272,5.011614,Fyke net,8/10/2019 9:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,660,mm,vertical eye diameter,8.46,mm,horizontal eye diameter,9.58,mm,pectoral fin length,35,mm,385,g,NA,NA,female,FV,NA
817,2019_Grotenete,Anguilla anguilla,A69-1601-26500,9/10/2019 14:30,Downstream fish ladder Meerhout,51.136875,5.081571,Fyke net,9/10/2019 17:30,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,691,mm,vertical eye diameter,8.69,mm,horizontal eye diameter,9.59,mm,pectoral fin length,34.69,mm,571,g,NA,NA,female,FV,NA
818,2019_Grotenete,Anguilla anguilla,A69-1601-26501,9/10/2019 14:30,Downstream fish ladder Meerhout,51.136875,5.081571,Fyke net,9/10/2019 17:30,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,641,mm,vertical eye diameter,6.61,mm,horizontal eye diameter,7.08,mm,pectoral fin length,30.33,mm,459,g,NA,NA,female,FIII,NA
819,2019_Grotenete,Anguilla anguilla,A69-1601-26507,9/10/2019 14:30,Downstream fish ladder Meerhout,51.136875,5.081571,Fyke net,9/10/2019 17:30,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,635,mm,vertical eye diameter,9.19,mm,horizontal eye diameter,9.77,mm,pectoral fin length,35.63,mm,462,g,NA,NA,female,FV,NA
820,2019_Grotenete,Anguilla anguilla,A69-9006-3980,10/10/2019 9:30,Downstream fish ladder Meerhout,51.136875,5.081571,Fyke net,10/10/2019 11:30,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,786,mm,vertical eye diameter,11.35,mm,horizontal eye diameter,12.54,mm,pectoral fin length,41.98,mm,874,g,NA,NA,female,FV,NA
821,2019_Grotenete,Anguilla anguilla,A69-1602-11941,10/10/2019 9:30,Downstream fish ladder Meerhout,51.136875,5.081571,Fyke net,10/10/2019 11:30,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,555,mm,vertical eye diameter,8.9,mm,horizontal eye diameter,8.84,mm,pectoral fin length,33.2,mm,276,g,NA,NA,female,FV,NA
822,2019_Grotenete,Anguilla anguilla,A69-9006-3984,8/10/2020 10:30,Downstream confluent Molse Nete and Grote Nete,51.144779,5.003906,Fyke net,8/10/2020 11:00,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,781,mm,vertical eye diameter,10.61,mm,horizontal eye diameter,11.28,mm,pectoral fin length,40.05,mm,756,g,NA,NA,female,FV,NA
823,2019_Grotenete,Anguilla anguilla,A69-9006-3992,9/10/2020 9:45,Downstream confluent Molse Nete and Grote Nete,51.144779,5.003906,Fyke net,9/10/2020 10:15,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,736,mm,vertical eye diameter,7.05,mm,horizontal eye diameter,7.8,mm,pectoral fin length,37.75,mm,705.6,g,NA,NA,female,FIII,NA
824,2019_Grotenete,Anguilla anguilla,A69-9006-3998,14/10/2020 9:55,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,14/10/2020 10:30,Grote Nete 200 m upstream deployment gn-14,51.139997,4.997392,total length,647,mm,vertical eye diameter,8.56,mm,horizontal eye diameter,9.08,mm,pectoral fin length,32.55,mm,464,g,NA,NA,female,FV,NA
825,2019_Grotenete,Anguilla anguilla,A69-9006-4000,14/10/2020 9:45,Molse Nete,51.147663,5.003922,Fyke net,14/10/2020 10:30,Grote Nete 200 m upstream deployment gn-14,51.139997,4.997392,total length,666,mm,vertical eye diameter,7.63,mm,horizontal eye diameter,8,mm,pectoral fin length,29.75,mm,502.2,g,NA,NA,female,FIII,NA
826,2019_Grotenete,Anguilla anguilla,A69-9006-3988,9/12/2020 10:45,Wildersedijk Grote Nete,51.138881,4.996931,Fyke net,9/12/2020 11:10,Wildersedijk Grote Nete,51.138881,4.996931,total length,660,mm,vertical eye diameter,9.15,mm,horizontal eye diameter,9.17,mm,pectoral fin length,33.24,mm,585.6,g,NA,NA,female,FV,NA
827,2019_Grotenete,Anguilla anguilla,A69-9006-3986,16/12/2020 10:00,Downstream confluent Molse Nete and Grote Nete,51.144938,5.003962,Fyke net,16/12/2020 12:30,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,688,mm,vertical eye diameter,9.12,mm,horizontal eye diameter,10,mm,pectoral fin length,30.16,mm,557,g,NA,NA,female,FV,NA
828,2019_Grotenete,Anguilla anguilla,A69-9006-3990,16/12/2020 10:00,Upstream weir Maelesbroek,51.14942,5.013359,Fyke net,16/12/2020 12:30,Downstream confluent Grote Nete and Molse Nete,51.144779,5.003906,total length,795,mm,vertical eye diameter,10.63,mm,horizontal eye diameter,11.89,mm,pectoral fin length,43.77,mm,1074.5,g,NA,NA,female,FIV,NA
